INDEX,CALL ID,AGENT,DATE,DAY_OF_THE_WEEK,TIME,TOPIC,ANSWERED (Y/N),RESOLVED,SPEED OF ANSWER IN SECONDS,AVGTALKDURATION,SATISFACTION RATING
242,ID0286,Diane,2021-01-05,Tuesday,17:57:07,Streaming,Y,Y,45.0,0 days 00:05:13,2.0
243,ID0240,Joe,2021-01-05,Tuesday,10:49:26,Streaming,Y,Y,23.0,0 days 00:04:59,3.0
244,ID0244,Dan,2021-01-05,Tuesday,11:41:17,Admin Support,Y,Y,109.0,0 days 00:04:49,5.0
245,ID0243,Greg,2021-01-05,Tuesday,11:41:17,Contract related,Y,Y,73.0,0 days 00:04:45,5.0
246,ID0242,Greg,2021-01-05,Tuesday,11:31:12,Payment related,Y,Y,11.0,0 days 00:04:42,1.0
247,ID0274,Martha,2021-01-05,Tuesday,16:16:19,Admin Support,Y,N,51.0,0 days 00:04:42,4.0
248,ID0272,Martha,2021-01-05,Tuesday,16:06:14,Technical Support,Y,Y,116.0,0 days 00:04:40,3.0
249,ID0255,Greg,2021-01-05,Tuesday,13:59:31,Admin Support,Y,N,74.0,0 days 00:04:32,3.0
250,ID0265,Becky,2021-01-05,Tuesday,15:31:41,Contract related,Y,Y,68.0,0 days 00:04:21,3.0
251,ID0234,Greg,2021-01-05,Tuesday,09:25:55,Payment related,Y,Y,67.0,0 days 00:04:14,5.0
252,ID0245,Martha,2021-01-05,Tuesday,11:49:55,Payment related,Y,Y,29.0,0 days 00:04:14,4.0
253,ID0275,Diane,2021-01-05,Tuesday,16:27:50,Technical Support,Y,Y,60.0,0 days 00:04:07,4.0
254,ID0248,Greg,2021-01-05,Tuesday,11:49:55,Contract related,Y,Y,59.0,0 days 00:03:52,1.0
255,ID0280,Dan,2021-01-05,Tuesday,17:29:46,Contract related,Y,Y,16.0,0 days 00:03:33,4.0
256,ID0233,Stewart,2021-01-05,Tuesday,09:25:55,Contract related,Y,N,68.0,0 days 00:03:29,5.0
257,ID0283,Martha,2021-01-05,Tuesday,17:44:10,Streaming,Y,Y,55.0,0 days 00:03:04,2.0
258,ID0259,Dan,2021-01-05,Tuesday,15:18:43,Technical Support,Y,Y,117.0,0 days 00:03:03,4.0
259,ID0263,Greg,2021-01-05,Tuesday,15:31:41,Streaming,Y,Y,67.0,0 days 00:02:39,4.0
260,ID0258,Jim,2021-01-05,Tuesday,14:42:43,Streaming,Y,N,110.0,0 days 00:02:38,3.0
261,ID0232,Joe,2021-01-05,Tuesday,09:08:38,Streaming,Y,Y,113.0,0 days 00:02:36,4.0
262,ID0268,Dan,2021-01-05,Tuesday,15:37:26,Payment related,Y,Y,13.0,0 days 00:02:33,1.0
263,ID0254,Joe,2021-01-05,Tuesday,13:04:48,Admin Support,Y,Y,71.0,0 days 00:02:31,3.0
264,ID0237,Becky,2021-01-05,Tuesday,10:00:29,Technical Support,Y,Y,33.0,0 days 00:02:30,1.0
265,ID0285,Martha,2021-01-05,Tuesday,17:57:07,Technical Support,Y,Y,31.0,0 days 00:02:25,4.0
266,ID0238,Dan,2021-01-05,Tuesday,10:00:29,Contract related,Y,Y,113.0,0 days 00:01:59,5.0
267,ID0251,Diane,2021-01-05,Tuesday,12:12:58,Payment related,Y,Y,92.0,0 days 00:01:55,5.0
268,ID0253,Joe,2021-01-05,Tuesday,13:04:48,Payment related,Y,Y,83.0,0 days 00:01:53,5.0
269,ID0281,Diane,2021-01-05,Tuesday,17:38:24,Technical Support,Y,Y,81.0,0 days 00:01:51,3.0
270,ID0269,Jim,2021-01-05,Tuesday,15:44:38,Admin Support,Y,Y,95.0,0 days 00:01:47,5.0
271,ID0257,Diane,2021-01-05,Tuesday,14:42:43,Admin Support,Y,Y,110.0,0 days 00:01:41,1.0
272,ID0262,Greg,2021-01-05,Tuesday,15:20:10,Admin Support,Y,Y,97.0,0 days 00:01:16,3.0
273,ID0247,Becky,2021-01-05,Tuesday,11:49:55,Admin Support,Y,Y,81.0,0 days 00:01:14,4.0
274,ID0235,Joe,2021-01-05,Tuesday,09:33:07,Technical Support,Y,Y,36.0,0 days 00:01:07,5.0
275,ID0267,Joe,2021-01-05,Tuesday,15:37:26,Streaming,Y,Y,120.0,0 days 00:00:56,3.0
276,ID0231,Joe,2021-01-05,Tuesday,09:08:38,Streaming,Y,Y,18.0,0 days 00:00:50,3.0
277,ID0250,Martha,2021-01-05,Tuesday,12:00:00,Admin Support,Y,Y,116.0,0 days 00:00:42,4.0
278,ID0270,Martha,2021-01-05,Tuesday,15:44:38,Payment related,Y,Y,31.0,0 days 00:00:42,5.0
279,ID0236,Stewart,2021-01-05,Tuesday,09:33:07,Streaming,N,N, ,0 days 00:00:00, 
280,ID0241,Joe,2021-01-05,Tuesday,11:31:12,Streaming,N,N, ,0 days 00:00:00, 
281,ID0246,Dan,2021-01-05,Tuesday,11:49:55,Streaming,N,N, ,0 days 00:00:00, 
282,ID0277,Stewart,2021-01-05,Tuesday,17:25:26,Technical Support,N,N, ,0 days 00:00:00, 
283,ID0278,Greg,2021-01-05,Tuesday,17:25:26,Payment related,N,N, ,0 days 00:00:00, 
284,ID0279,Joe,2021-01-05,Tuesday,17:29:46,Technical Support,N,N, ,0 days 00:00:00, 
285,ID0284,Martha,2021-01-05,Tuesday,17:44:10,Technical Support,N,N, ,0 days 00:00:00, 
286,ID0336,Stewart,2021-01-06,Wednesday,17:00:58,Contract related,Y,Y,37.0,0 days 00:06:54,5.0
287,ID0324,Greg,2021-01-06,Wednesday,15:12:58,Contract related,Y,Y,54.0,0 days 00:06:15,4.0
288,ID0323,Joe,2021-01-06,Wednesday,15:12:58,Contract related,Y,Y,72.0,0 days 00:06:00,1.0
289,ID0289,Stewart,2021-01-06,Wednesday,10:06:14,Technical Support,Y,Y,55.0,0 days 00:05:56,4.0
290,ID0307,Becky,2021-01-06,Wednesday,12:07:12,Streaming,Y,N,102.0,0 days 00:05:53,5.0
291,ID0292,Jim,2021-01-06,Wednesday,10:07:41,Contract related,Y,Y,122.0,0 days 00:05:52,1.0
292,ID0306,Dan,2021-01-06,Wednesday,12:05:46,Admin Support,Y,N,82.0,0 days 00:05:40,3.0
293,ID0316,Martha,2021-01-06,Wednesday,14:13:55,Technical Support,Y,Y,67.0,0 days 00:05:36,1.0
294,ID0309,Greg,2021-01-06,Wednesday,13:30:43,Streaming,Y,Y,70.0,0 days 00:05:19,3.0
295,ID0318,Diane,2021-01-06,Wednesday,14:32:38,Streaming,Y,Y,108.0,0 days 00:05:03,4.0
296,ID0315,Joe,2021-01-06,Wednesday,14:13:55,Technical Support,Y,Y,24.0,0 days 00:04:59,1.0
297,ID0294,Jim,2021-01-06,Wednesday,10:32:10,Technical Support,Y,Y,54.0,0 days 00:04:57,4.0
298,ID0320,Stewart,2021-01-06,Wednesday,14:57:07,Payment related,Y,Y,56.0,0 days 00:04:52,1.0
299,ID0296,Stewart,2021-01-06,Wednesday,10:42:14,Admin Support,Y,Y,125.0,0 days 00:04:47,4.0
300,ID0325,Martha,2021-01-06,Wednesday,16:17:46,Admin Support,Y,Y,30.0,0 days 00:04:36,3.0
301,ID0300,Diane,2021-01-06,Wednesday,11:29:46,Payment related,Y,Y,80.0,0 days 00:04:27,4.0
302,ID0317,Martha,2021-01-06,Wednesday,14:32:38,Streaming,Y,N,57.0,0 days 00:04:14,3.0
303,ID0319,Stewart,2021-01-06,Wednesday,14:57:07,Payment related,Y,Y,99.0,0 days 00:04:08,4.0
304,ID0321,Stewart,2021-01-06,Wednesday,15:02:53,Payment related,Y,Y,121.0,0 days 00:03:57,3.0
305,ID0302,Joe,2021-01-06,Wednesday,11:38:24,Contract related,Y,Y,110.0,0 days 00:03:54,2.0
306,ID0333,Stewart,2021-01-06,Wednesday,16:39:22,Admin Support,Y,Y,81.0,0 days 00:03:45,3.0
307,ID0297,Dan,2021-01-06,Wednesday,11:12:29,Payment related,Y,Y,110.0,0 days 00:03:43,3.0
308,ID0295,Stewart,2021-01-06,Wednesday,10:42:14,Streaming,Y,Y,74.0,0 days 00:03:22,4.0
309,ID0340,Jim,2021-01-06,Wednesday,17:21:07,Admin Support,Y,Y,12.0,0 days 00:03:12,5.0
310,ID0303,Stewart,2021-01-06,Wednesday,11:45:36,Payment related,Y,Y,26.0,0 days 00:03:08,3.0
311,ID0311,Stewart,2021-01-06,Wednesday,13:58:05,Payment related,Y,Y,122.0,0 days 00:02:56,3.0
312,ID0341,Stewart,2021-01-06,Wednesday,17:22:34,Admin Support,Y,Y,75.0,0 days 00:02:51,3.0
313,ID0293,Stewart,2021-01-06,Wednesday,10:32:10,Contract related,Y,Y,71.0,0 days 00:02:39,4.0
314,ID0314,Greg,2021-01-06,Wednesday,14:03:50,Payment related,Y,Y,71.0,0 days 00:02:37,4.0
315,ID0337,Martha,2021-01-06,Wednesday,17:19:41,Technical Support,Y,Y,115.0,0 days 00:02:34,4.0
316,ID0290,Stewart,2021-01-06,Wednesday,10:06:14,Contract related,Y,Y,63.0,0 days 00:02:19,3.0
317,ID0288,Stewart,2021-01-06,Wednesday,09:08:38,Payment related,Y,Y,43.0,0 days 00:02:09,5.0
318,ID0327,Greg,2021-01-06,Wednesday,16:22:05,Payment related,Y,N,97.0,0 days 00:01:58,4.0
319,ID0344,Stewart,2021-01-06,Wednesday,17:24:00,Payment related,Y,Y,58.0,0 days 00:01:51,5.0
320,ID0328,Jim,2021-01-06,Wednesday,16:22:05,Streaming,Y,Y,47.0,0 days 00:01:49,3.0
321,ID0305,Joe,2021-01-06,Wednesday,12:05:46,Admin Support,Y,Y,97.0,0 days 00:01:47,3.0
322,ID0343,Greg,2021-01-06,Wednesday,17:24:00,Admin Support,Y,Y,96.0,0 days 00:01:45,5.0
323,ID0329,Dan,2021-01-06,Wednesday,16:27:50,Streaming,Y,Y,53.0,0 days 00:01:43,3.0
324,ID0299,Martha,2021-01-06,Wednesday,11:29:46,Technical Support,Y,Y,74.0,0 days 00:01:31,5.0
325,ID0342,Jim,2021-01-06,Wednesday,17:22:34,Contract related,Y,Y,42.0,0 days 00:01:17,4.0
326,ID0326,Jim,2021-01-06,Wednesday,16:17:46,Payment related,Y,Y,44.0,0 days 00:01:04,2.0
327,ID0313,Joe,2021-01-06,Wednesday,14:03:50,Payment related,Y,Y,19.0,0 days 00:00:55,1.0
328,ID0335,Martha,2021-01-06,Wednesday,17:00:58,Payment related,Y,Y,48.0,0 days 00:00:53,5.0
329,ID0338,Greg,2021-01-06,Wednesday,17:19:41,Payment related,Y,Y,81.0,0 days 00:00:53,4.0
330,ID0308,Jim,2021-01-06,Wednesday,12:07:12,Admin Support,Y,Y,120.0,0 days 00:00:52,5.0
331,ID0334,Diane,2021-01-06,Wednesday,16:39:22,Contract related,Y,Y,11.0,0 days 00:00:34,4.0
332,ID0287,Greg,2021-01-06,Wednesday,09:08:38,Technical Support,N,N, ,0 days 00:00:00, 
333,ID0291,Joe,2021-01-06,Wednesday,10:07:41,Payment related,N,N, ,0 days 00:00:00, 
334,ID0298,Becky,2021-01-06,Wednesday,11:12:29,Streaming,N,N, ,0 days 00:00:00, 
335,ID0301,Dan,2021-01-06,Wednesday,11:38:24,Payment related,N,N, ,0 days 00:00:00, 
336,ID0304,Greg,2021-01-06,Wednesday,11:45:36,Technical Support,N,N, ,0 days 00:00:00, 
337,ID0310,Diane,2021-01-06,Wednesday,13:30:43,Admin Support,N,N, ,0 days 00:00:00, 
338,ID0312,Martha,2021-01-06,Wednesday,13:58:05,Streaming,N,N, ,0 days 00:00:00, 
339,ID0322,Greg,2021-01-06,Wednesday,15:02:53,Admin Support,N,N, ,0 days 00:00:00, 
340,ID0330,Dan,2021-01-06,Wednesday,16:27:50,Contract related,N,N, ,0 days 00:00:00, 
341,ID0331,Martha,2021-01-06,Wednesday,16:35:02,Payment related,N,N, ,0 days 00:00:00, 
342,ID0332,Jim,2021-01-06,Wednesday,16:35:02,Streaming,N,N, ,0 days 00:00:00, 
343,ID0339,Becky,2021-01-06,Wednesday,17:21:07,Contract related,N,N, ,0 days 00:00:00, 
344,ID0362,Stewart,2021-01-07,Thursday,11:42:43,Technical Support,Y,Y,66.0,0 days 00:06:50,3.0
345,ID0389,Jim,2021-01-07,Thursday,17:03:50,Contract related,Y,Y,107.0,0 days 00:06:46,2.0
346,ID0364,Jim,2021-01-07,Thursday,11:47:02,Admin Support,Y,Y,47.0,0 days 00:06:37,5.0
347,ID0384,Stewart,2021-01-07,Thursday,16:07:41,Technical Support,Y,Y,84.0,0 days 00:06:22,4.0
348,ID0386,Becky,2021-01-07,Thursday,16:29:17,Technical Support,Y,Y,35.0,0 days 00:06:15,2.0
349,ID0397,Greg,2021-01-07,Thursday,17:55:41,Technical Support,Y,Y,76.0,0 days 00:05:52,3.0
350,ID0360,Dan,2021-01-07,Thursday,11:36:58,Admin Support,Y,Y,71.0,0 days 00:05:41,3.0
351,ID0345,Dan,2021-01-07,Thursday,09:04:19,Contract related,Y,Y,62.0,0 days 00:05:16,5.0
352,ID0381,Martha,2021-01-07,Thursday,15:53:17,Technical Support,Y,N,81.0,0 days 00:05:10,3.0
353,ID0349,Joe,2021-01-07,Thursday,09:20:10,Technical Support,Y,Y,40.0,0 days 00:05:08,2.0
354,ID0355,Joe,2021-01-07,Thursday,10:33:36,Admin Support,Y,Y,76.0,0 days 00:05:07,4.0
355,ID0379,Joe,2021-01-07,Thursday,14:31:12,Payment related,Y,Y,84.0,0 days 00:04:59,1.0
356,ID0350,Joe,2021-01-07,Thursday,09:20:10,Streaming,Y,Y,12.0,0 days 00:04:54,3.0
357,ID0377,Dan,2021-01-07,Thursday,13:45:07,Streaming,Y,Y,14.0,0 days 00:04:43,4.0
358,ID0361,Jim,2021-01-07,Thursday,11:42:43,Admin Support,Y,Y,76.0,0 days 00:04:37,1.0
359,ID0370,Martha,2021-01-07,Thursday,12:48:58,Admin Support,Y,Y,33.0,0 days 00:04:26,4.0
360,ID0378,Dan,2021-01-07,Thursday,13:45:07,Payment related,Y,Y,11.0,0 days 00:04:25,3.0
361,ID0354,Greg,2021-01-07,Thursday,10:23:31,Streaming,Y,Y,60.0,0 days 00:04:18,3.0
362,ID0369,Greg,2021-01-07,Thursday,12:48:58,Technical Support,Y,Y,52.0,0 days 00:04:06,5.0
363,ID0376,Becky,2021-01-07,Thursday,13:42:14,Streaming,Y,Y,54.0,0 days 00:03:48,5.0
364,ID0351,Joe,2021-01-07,Thursday,10:14:53,Contract related,Y,Y,114.0,0 days 00:03:41,5.0
365,ID0385,Martha,2021-01-07,Thursday,16:29:17,Streaming,Y,Y,118.0,0 days 00:03:35,2.0
366,ID0352,Becky,2021-01-07,Thursday,10:14:53,Contract related,Y,Y,85.0,0 days 00:03:29,4.0
367,ID0363,Diane,2021-01-07,Thursday,11:47:02,Admin Support,Y,Y,72.0,0 days 00:03:25,3.0
368,ID0374,Stewart,2021-01-07,Thursday,13:30:43,Admin Support,Y,N,29.0,0 days 00:03:25,5.0
369,ID0398,Jim,2021-01-07,Thursday,17:55:41,Payment related,Y,Y,32.0,0 days 00:03:23,4.0
370,ID0392,Stewart,2021-01-07,Thursday,17:39:50,Streaming,Y,N,78.0,0 days 00:03:07,3.0
371,ID0388,Jim,2021-01-07,Thursday,16:40:48,Streaming,Y,Y,119.0,0 days 00:03:03,4.0
372,ID0396,Diane,2021-01-07,Thursday,17:48:29,Admin Support,Y,Y,86.0,0 days 00:02:58,2.0
373,ID0366,Greg,2021-01-07,Thursday,12:08:38,Payment related,Y,Y,29.0,0 days 00:02:51,5.0
374,ID0380,Martha,2021-01-07,Thursday,14:31:12,Payment related,Y,Y,21.0,0 days 00:02:51,4.0
375,ID0359,Greg,2021-01-07,Thursday,11:36:58,Streaming,Y,Y,37.0,0 days 00:02:32,3.0
376,ID0371,Joe,2021-01-07,Thursday,13:26:24,Payment related,Y,Y,123.0,0 days 00:02:24,3.0
377,ID0387,Dan,2021-01-07,Thursday,16:40:48,Payment related,Y,Y,82.0,0 days 00:02:13,3.0
378,ID0346,Greg,2021-01-07,Thursday,09:04:19,Payment related,Y,Y,74.0,0 days 00:02:10,5.0
379,ID0372,Greg,2021-01-07,Thursday,13:26:24,Technical Support,Y,Y,23.0,0 days 00:02:03,4.0
380,ID0395,Joe,2021-01-07,Thursday,17:48:29,Admin Support,Y,Y,47.0,0 days 00:02:02,5.0
381,ID0353,Diane,2021-01-07,Thursday,10:23:31,Admin Support,Y,Y,52.0,0 days 00:01:55,5.0
382,ID0368,Becky,2021-01-07,Thursday,12:36:00,Contract related,Y,Y,122.0,0 days 00:01:40,4.0
383,ID0391,Diane,2021-01-07,Thursday,17:39:50,Streaming,Y,Y,76.0,0 days 00:01:23,4.0
384,ID0358,Joe,2021-01-07,Thursday,10:48:00,Streaming,Y,Y,25.0,0 days 00:01:20,5.0
385,ID0347,Becky,2021-01-07,Thursday,09:07:12,Technical Support,Y,Y,26.0,0 days 00:01:10,3.0
386,ID0390,Joe,2021-01-07,Thursday,17:03:50,Contract related,Y,Y,86.0,0 days 00:00:42,4.0
387,ID0393,Jim,2021-01-07,Thursday,17:47:02,Admin Support,Y,Y,118.0,0 days 00:00:33,3.0
388,ID0348,Diane,2021-01-07,Thursday,09:07:12,Technical Support,N,N, ,0 days 00:00:00, 
389,ID0356,Stewart,2021-01-07,Thursday,10:33:36,Contract related,N,N, ,0 days 00:00:00, 
390,ID0357,Becky,2021-01-07,Thursday,10:48:00,Streaming,N,N, ,0 days 00:00:00, 
391,ID0365,Jim,2021-01-07,Thursday,12:08:38,Payment related,N,N, ,0 days 00:00:00, 
392,ID0367,Dan,2021-01-07,Thursday,12:36:00,Streaming,N,N, ,0 days 00:00:00, 
393,ID0373,Becky,2021-01-07,Thursday,13:30:43,Streaming,N,N, ,0 days 00:00:00, 
394,ID0375,Greg,2021-01-07,Thursday,13:42:14,Contract related,N,N, ,0 days 00:00:00, 
395,ID0382,Dan,2021-01-07,Thursday,15:53:17,Payment related,N,N, ,0 days 00:00:00, 
396,ID0383,Diane,2021-01-07,Thursday,16:07:41,Admin Support,N,N, ,0 days 00:00:00, 
397,ID0394,Diane,2021-01-07,Thursday,17:47:02,Technical Support,N,N, ,0 days 00:00:00, 
398,ID0422,Greg,2021-01-08,Friday,12:14:24,Technical Support,Y,Y,18.0,0 days 00:06:38,3.0
399,ID0419,Jim,2021-01-08,Friday,12:12:58,Streaming,Y,Y,31.0,0 days 00:06:35,5.0
400,ID0426,Diane,2021-01-08,Friday,12:48:58,Contract related,Y,N,87.0,0 days 00:06:18,4.0
401,ID0431,Joe,2021-01-08,Friday,13:17:46,Streaming,Y,Y,57.0,0 days 00:06:15,4.0
402,ID0410,Stewart,2021-01-08,Friday,10:49:26,Contract related,Y,Y,15.0,0 days 00:06:10,4.0
403,ID0413,Diane,2021-01-08,Friday,11:00:58,Contract related,Y,Y,115.0,0 days 00:06:10,3.0
404,ID0428,Greg,2021-01-08,Friday,13:10:34,Streaming,Y,Y,81.0,0 days 00:05:56,3.0
405,ID0434,Becky,2021-01-08,Friday,13:43:41,Admin Support,Y,Y,16.0,0 days 00:05:46,3.0
406,ID0443,Dan,2021-01-08,Friday,16:37:55,Streaming,Y,Y,82.0,0 days 00:05:43,3.0
407,ID0409,Joe,2021-01-08,Friday,10:49:26,Admin Support,Y,Y,69.0,0 days 00:05:41,3.0
408,ID0411,Becky,2021-01-08,Friday,10:49:26,Technical Support,Y,Y,119.0,0 days 00:05:28,3.0
409,ID0440,Diane,2021-01-08,Friday,15:53:17,Admin Support,Y,Y,55.0,0 days 00:05:21,2.0
410,ID0412,Becky,2021-01-08,Friday,10:49:26,Streaming,Y,Y,68.0,0 days 00:05:17,1.0
411,ID0446,Diane,2021-01-08,Friday,18:00:00,Payment related,Y,N,111.0,0 days 00:05:14,5.0
412,ID0445,Jim,2021-01-08,Friday,18:00:00,Payment related,Y,Y,78.0,0 days 00:05:13,2.0
413,ID0418,Dan,2021-01-08,Friday,11:16:48,Admin Support,Y,Y,39.0,0 days 00:04:51,3.0
414,ID0402,Greg,2021-01-08,Friday,09:24:29,Admin Support,Y,Y,15.0,0 days 00:04:27,5.0
415,ID0403,Diane,2021-01-08,Friday,09:47:31,Contract related,Y,Y,114.0,0 days 00:04:13,5.0
416,ID0435,Greg,2021-01-08,Friday,15:37:26,Streaming,Y,Y,37.0,0 days 00:04:13,4.0
417,ID0433,Joe,2021-01-08,Friday,13:43:41,Contract related,Y,Y,104.0,0 days 00:03:55,4.0
418,ID0420,Dan,2021-01-08,Friday,12:12:58,Streaming,Y,Y,112.0,0 days 00:03:41,2.0
419,ID0416,Diane,2021-01-08,Friday,11:16:48,Technical Support,Y,N,112.0,0 days 00:03:34,4.0
420,ID0399,Joe,2021-01-08,Friday,09:00:00,Admin Support,Y,Y,98.0,0 days 00:03:33,5.0
421,ID0438,Stewart,2021-01-08,Friday,15:43:12,Admin Support,Y,N,41.0,0 days 00:03:10,4.0
422,ID0423,Stewart,2021-01-08,Friday,12:38:53,Technical Support,Y,Y,80.0,0 days 00:02:43,4.0
423,ID0424,Dan,2021-01-08,Friday,12:38:53,Admin Support,Y,Y,57.0,0 days 00:02:33,3.0
424,ID0421,Greg,2021-01-08,Friday,12:14:24,Streaming,Y,Y,49.0,0 days 00:02:25,4.0
425,ID0407,Martha,2021-01-08,Friday,10:42:14,Streaming,Y,N,23.0,0 days 00:02:16,3.0
426,ID0430,Jim,2021-01-08,Friday,13:10:34,Streaming,Y,Y,47.0,0 days 00:02:11,5.0
427,ID0437,Stewart,2021-01-08,Friday,15:43:12,Technical Support,Y,Y,61.0,0 days 00:02:06,4.0
428,ID0442,Dan,2021-01-08,Friday,15:54:43,Contract related,Y,Y,118.0,0 days 00:01:38,5.0
429,ID0439,Diane,2021-01-08,Friday,15:53:17,Streaming,Y,Y,40.0,0 days 00:01:21,4.0
430,ID0444,Dan,2021-01-08,Friday,16:37:55,Streaming,Y,Y,83.0,0 days 00:01:20,3.0
431,ID0415,Dan,2021-01-08,Friday,11:16:48,Contract related,Y,N,59.0,0 days 00:01:17,4.0
432,ID0414,Joe,2021-01-08,Friday,11:00:58,Contract related,Y,Y,84.0,0 days 00:01:11,5.0
433,ID0401,Diane,2021-01-08,Friday,09:24:29,Technical Support,Y,Y,37.0,0 days 00:01:05,3.0
434,ID0441,Greg,2021-01-08,Friday,15:54:43,Admin Support,Y,Y,92.0,0 days 00:00:53,3.0
435,ID0400,Jim,2021-01-08,Friday,09:00:00,Technical Support,Y,Y,86.0,0 days 00:00:37,4.0
436,ID0404,Stewart,2021-01-08,Friday,09:47:31,Payment related,N,N, ,0 days 00:00:00, 
437,ID0405,Jim,2021-01-08,Friday,09:59:02,Technical Support,N,N, ,0 days 00:00:00, 
438,ID0406,Martha,2021-01-08,Friday,09:59:02,Streaming,N,N, ,0 days 00:00:00, 
439,ID0408,Dan,2021-01-08,Friday,10:42:14,Payment related,N,N, ,0 days 00:00:00, 
440,ID0417,Dan,2021-01-08,Friday,11:16:48,Contract related,N,N, ,0 days 00:00:00, 
441,ID0425,Stewart,2021-01-08,Friday,12:48:58,Contract related,N,N, ,0 days 00:00:00, 
442,ID0427,Diane,2021-01-08,Friday,13:10:34,Payment related,N,N, ,0 days 00:00:00, 
443,ID0429,Joe,2021-01-08,Friday,13:10:34,Technical Support,N,N, ,0 days 00:00:00, 
444,ID0432,Becky,2021-01-08,Friday,13:17:46,Payment related,N,N, ,0 days 00:00:00, 
445,ID0436,Diane,2021-01-08,Friday,15:37:26,Admin Support,N,N, ,0 days 00:00:00, 
446,ID0508,Becky,2021-01-09,Saturday,17:24:00,Streaming,Y,Y,42.0,0 days 00:06:58,2.0
447,ID0452,Jim,2021-01-09,Saturday,09:34:34,Admin Support,Y,Y,110.0,0 days 00:06:53,3.0
448,ID0469,Dan,2021-01-09,Saturday,11:48:29,Technical Support,Y,Y,97.0,0 days 00:06:50,1.0
449,ID0455,Diane,2021-01-09,Saturday,10:29:17,Streaming,Y,Y,119.0,0 days 00:06:47,3.0
450,ID0462,Stewart,2021-01-09,Saturday,11:05:17,Streaming,Y,Y,88.0,0 days 00:06:33,5.0
451,ID0450,Dan,2021-01-09,Saturday,09:24:29,Streaming,Y,Y,31.0,0 days 00:06:20,5.0
452,ID0496,Stewart,2021-01-09,Saturday,14:51:22,Admin Support,Y,Y,28.0,0 days 00:06:20,3.0
453,ID0461,Stewart,2021-01-09,Saturday,11:05:17,Admin Support,Y,N,24.0,0 days 00:06:15,3.0
454,ID0465,Becky,2021-01-09,Saturday,11:16:48,Admin Support,Y,Y,46.0,0 days 00:06:05,3.0
455,ID0476,Dan,2021-01-09,Saturday,11:55:41,Payment related,Y,Y,95.0,0 days 00:05:49,5.0
456,ID0473,Becky,2021-01-09,Saturday,11:48:29,Payment related,Y,Y,87.0,0 days 00:05:45,5.0
457,ID0488,Joe,2021-01-09,Saturday,13:39:22,Streaming,Y,Y,101.0,0 days 00:05:30,3.0
458,ID0459,Joe,2021-01-09,Saturday,10:58:05,Payment related,Y,Y,35.0,0 days 00:05:25,3.0
459,ID0460,Martha,2021-01-09,Saturday,10:58:05,Contract related,Y,N,46.0,0 days 00:05:23,3.0
460,ID0447,Jim,2021-01-09,Saturday,09:07:12,Contract related,Y,Y,107.0,0 days 00:05:22,4.0
461,ID0491,Joe,2021-01-09,Saturday,14:12:29,Payment related,Y,Y,34.0,0 days 00:05:10,4.0
462,ID0480,Greg,2021-01-09,Saturday,12:33:07,Contract related,Y,Y,18.0,0 days 00:05:05,5.0
463,ID0453,Dan,2021-01-09,Saturday,10:22:05,Technical Support,Y,Y,86.0,0 days 00:05:02,5.0
464,ID0486,Dan,2021-01-09,Saturday,13:03:22,Technical Support,Y,Y,63.0,0 days 00:04:59,3.0
465,ID0475,Greg,2021-01-09,Saturday,11:55:41,Contract related,Y,Y,102.0,0 days 00:04:48,3.0
466,ID0505,Joe,2021-01-09,Saturday,17:22:34,Payment related,Y,Y,35.0,0 days 00:04:46,4.0
467,ID0477,Dan,2021-01-09,Saturday,12:31:41,Technical Support,Y,Y,108.0,0 days 00:04:45,3.0
468,ID0514,Jim,2021-01-09,Saturday,17:42:43,Payment related,Y,Y,116.0,0 days 00:04:38,4.0
469,ID0464,Jim,2021-01-09,Saturday,11:11:02,Payment related,Y,Y,96.0,0 days 00:04:33,3.0
470,ID0485,Becky,2021-01-09,Saturday,13:03:22,Contract related,Y,Y,120.0,0 days 00:04:28,1.0
471,ID0503,Greg,2021-01-09,Saturday,17:21:07,Streaming,Y,N,50.0,0 days 00:04:17,3.0
472,ID0448,Martha,2021-01-09,Saturday,09:07:12,Streaming,Y,Y,108.0,0 days 00:04:03,2.0
473,ID0512,Martha,2021-01-09,Saturday,17:32:38,Streaming,Y,Y,116.0,0 days 00:03:31,4.0
474,ID0492,Stewart,2021-01-09,Saturday,14:12:29,Technical Support,Y,Y,78.0,0 days 00:03:25,1.0
475,ID0495,Martha,2021-01-09,Saturday,14:51:22,Payment related,Y,Y,23.0,0 days 00:03:23,1.0
476,ID0507,Stewart,2021-01-09,Saturday,17:24:00,Streaming,Y,Y,121.0,0 days 00:03:20,4.0
477,ID0470,Martha,2021-01-09,Saturday,11:48:29,Technical Support,Y,Y,116.0,0 days 00:03:16,5.0
478,ID0457,Jim,2021-01-09,Saturday,10:32:10,Technical Support,Y,Y,13.0,0 days 00:03:06,3.0
479,ID0493,Diane,2021-01-09,Saturday,14:19:41,Streaming,Y,Y,44.0,0 days 00:02:54,3.0
480,ID0502,Dan,2021-01-09,Saturday,17:05:17,Payment related,Y,Y,32.0,0 days 00:02:54,5.0
481,ID0506,Jim,2021-01-09,Saturday,17:22:34,Contract related,Y,Y,27.0,0 days 00:02:43,3.0
